trial,trial_type,intended_slider_value,n_chopping_boards,n_counters,model_agents,model_model,model_recipe,model_seed,model_settings,timesteps,agent_pauses,agent_collisions,was_successful
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,69,23,0,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,25,6,0,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,48,17,3,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,38,18,1,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,26,4,3,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,30,9,2,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,100,17,53,False
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,31,6,0,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,27,9,0,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,26,6,0,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,67,29,0,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,46,12,0,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,24,6,0,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,55,20,13,True
trial_03,cooks,12.5,1,9,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,94,41,2,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,23,8,2,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,17,7,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,23,7,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,22,9,2,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,20,7,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,20,12,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,19,7,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,25,7,2,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,17,5,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,15,2,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,20,10,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,15,2,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,15,2,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,22,8,1,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,23,9,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,24,10,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,17,6,1,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,23,12,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,16,5,0,True
trial_04,cooks,12.5,2,4,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,17,5,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,1,agents=2-model=centralized_centralized-recipe=Salad,24,5,7,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,2,agents=2-model=centralized_centralized-recipe=Salad,17,7,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,20,5,3,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,17,7,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,15,5,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,15,5,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,19,5,2,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,20,10,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,17,7,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,15,5,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,17,7,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,15,5,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,20,8,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,19,7,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,17,7,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,15,5,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,15,5,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,15,5,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,19,7,0,True
trial_04,cooks,12.5,2,4,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,15,5,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,23,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,23,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,23,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,23,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,21,0,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,30,10,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,15,2,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,27,8,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,38,14,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,27,4,4,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,21,3,2,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,17,0,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,15,1,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,21,5,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,17,1,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,15,1,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,28,11,1,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,21,4,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,42,17,4,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,24,4,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,22,7,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,26,4,5,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,22,6,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,16,1,0,True
trial_04,cooks,12.5,2,4,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,100,1,86,False
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,24,8,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,29,15,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,22,8,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,26,9,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,26,10,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,30,16,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,36,15,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,33,10,3,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,25,10,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,24,6,1,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,33,11,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,27,9,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,28,8,1,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,26,13,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,25,9,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,24,7,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,32,5,3,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,24,8,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,31,4,0,True
trial_05,cooks,25.0,1,6,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,24,7,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,1,agents=2-model=centralized_centralized-recipe=Salad,100,0,92,False
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,2,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,100,0,92,False
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,82,11,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,69,4,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,100,0,92,False
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,100,0,92,False
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,100,0,0,False
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,98,10,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,20,6,0,True
trial_05,cooks,25.0,1,6,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,23,9,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,8,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,9,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,10,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,11,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,12,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,13,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,14,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,15,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,16,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,17,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,18,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,19,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,1,greedy,Salad,20,agents=1-model=greedy-recipe=Salad,29,0,0,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,1,agents=2-model=greedy_greedy-recipe=Salad,62,20,0,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,2,agents=2-model=greedy_greedy-recipe=Salad,100,1,92,False
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,3,agents=2-model=greedy_greedy-recipe=Salad,100,0,89,False
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,4,agents=2-model=greedy_greedy-recipe=Salad,41,13,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,5,agents=2-model=greedy_greedy-recipe=Salad,60,6,0,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,6,agents=2-model=greedy_greedy-recipe=Salad,70,25,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,7,agents=2-model=greedy_greedy-recipe=Salad,56,8,0,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,8,agents=2-model=greedy_greedy-recipe=Salad,28,3,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,9,agents=2-model=greedy_greedy-recipe=Salad,43,11,0,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,10,agents=2-model=greedy_greedy-recipe=Salad,40,5,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,11,agents=2-model=greedy_greedy-recipe=Salad,30,3,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,12,agents=2-model=greedy_greedy-recipe=Salad,32,7,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,13,agents=2-model=greedy_greedy-recipe=Salad,29,4,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,14,agents=2-model=greedy_greedy-recipe=Salad,65,26,4,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,15,agents=2-model=greedy_greedy-recipe=Salad,32,5,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,16,agents=2-model=greedy_greedy-recipe=Salad,36,5,1,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,17,agents=2-model=greedy_greedy-recipe=Salad,100,0,89,False
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,18,agents=2-model=greedy_greedy-recipe=Salad,100,0,79,False
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,19,agents=2-model=greedy_greedy-recipe=Salad,43,10,4,True
trial_05,cooks,25.0,1,6,2,greedy_greedy,Salad,20,agents=2-model=greedy_greedy-recipe=Salad,29,9,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,1,agents=2-model=bd_bd-recipe=Salad,23,7,2,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,2,agents=2-model=bd_bd-recipe=Salad,20,5,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,3,agents=2-model=bd_bd-recipe=Salad,22,5,1,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,4,agents=2-model=bd_bd-recipe=Salad,24,5,1,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,5,agents=2-model=bd_bd-recipe=Salad,24,5,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,6,agents=2-model=bd_bd-recipe=Salad,21,5,1,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,7,agents=2-model=bd_bd-recipe=Salad,19,5,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,8,agents=2-model=bd_bd-recipe=Salad,20,4,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,9,agents=2-model=bd_bd-recipe=Salad,22,7,1,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,10,agents=2-model=bd_bd-recipe=Salad,22,5,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,11,agents=2-model=bd_bd-recipe=Salad,20,6,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,12,agents=2-model=bd_bd-recipe=Salad,20,3,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,13,agents=2-model=bd_bd-recipe=Salad,20,5,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,14,agents=2-model=bd_bd-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,15,agents=2-model=bd_bd-recipe=Salad,22,4,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,16,agents=2-model=bd_bd-recipe=Salad,20,3,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,17,agents=2-model=bd_bd-recipe=Salad,20,5,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,18,agents=2-model=bd_bd-recipe=Salad,20,6,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,19,agents=2-model=bd_bd-recipe=Salad,20,5,0,True
trial_06,cooks,25.0,2,9,2,bd_bd,Salad,20,agents=2-model=bd_bd-recipe=Salad,20,2,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,1,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,2,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,3,agents=2-model=centralized_centralized-recipe=Salad,21,9,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,4,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,5,agents=2-model=centralized_centralized-recipe=Salad,21,9,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,6,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,7,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,8,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,9,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,10,agents=2-model=centralized_centralized-recipe=Salad,21,9,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,11,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,12,agents=2-model=centralized_centralized-recipe=Salad,21,9,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,13,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,14,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,15,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,16,agents=2-model=centralized_centralized-recipe=Salad,21,9,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,17,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,18,agents=2-model=centralized_centralized-recipe=Salad,21,9,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,19,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,2,centralized_centralized,Salad,20,agents=2-model=centralized_centralized-recipe=Salad,20,7,0,True
trial_06,cooks,25.0,2,9,1,greedy,Salad,1,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_06,cooks,25.0,2,9,1,greedy,Salad,2,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_06,cooks,25.0,2,9,1,greedy,Salad,3,agents=1-model=greedy-recipe=Salad,27,0,0,True
trial_06,cooks,25.0,2,9,1,greedy,Salad,4,agents=1-model=greedy-recipe=Salad,35,0,0,True
trial_06,cooks,25.0,2,9,1,greedy,Salad,5,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_06,cooks,25.0,2,9,1,greedy,Salad,6,agents=1-model=greedy-recipe=Salad,31,0,0,True
trial_06,cooks,25.0,2,9,1,greedy,Salad,7,agents=1-model=greedy-recipe=Salad,35,0,0,True
